VARIANT	REF	WORKTREE	PATH	FAMILY	SCOPE	SAME_AS	PASS_1	PASS_2	PASS_3	DRIFT	NOTE
excluded:jf/toolpath-redesign:docs/assets/images/example_skeletonization.png	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	docs/assets/images/example_skeletonization.png	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Generated visual or publication artifact; no executable first-party text
excluded:jf/toolpath-redesign:docs/assets/images/example_skeletonization_with_mapping.png	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	docs/assets/images/example_skeletonization_with_mapping.png	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Generated visual or publication artifact; no executable first-party text
excluded:jf/toolpath-redesign:docs/assets/images/example_slicer.png	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	docs/assets/images/example_slicer.png	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Generated visual or publication artifact; no executable first-party text
excluded:jf/toolpath-redesign:docs/assets/images/example_straight_skeleton_2_interior_straight_skeleton.png	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	docs/assets/images/example_straight_skeleton_2_interior_straight_skeleton.png	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Generated visual or publication artifact; no executable first-party text
excluded:jf/toolpath-redesign:docs/assets/images/example_straight_skeleton_2_interior_straight_skeleton_offset_polygon.png	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	docs/assets/images/example_straight_skeleton_2_interior_straight_skeleton_offset_polygon.png	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Generated visual or publication artifact; no executable first-party text
excluded:jf/toolpath-redesign:docs/assets/images/example_straight_skeleton_2_interior_straight_skeleton_weighted_offset_polygon.png	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	docs/assets/images/example_straight_skeleton_2_interior_straight_skeleton_weighted_offset_polygon.png	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Generated visual or publication artifact; no executable first-party text
excluded:jf/toolpath-redesign:docs/assets/images/example_straight_skeleton_2_interior_straight_skeleton_with_holes.png	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	docs/assets/images/example_straight_skeleton_2_interior_straight_skeleton_with_holes.png	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Generated visual or publication artifact; no executable first-party text
excluded:jf/toolpath-redesign:docs/assets/images/example_subdivision.png	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	docs/assets/images/example_subdivision.png	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Generated visual or publication artifact; no executable first-party text
excluded:jf/toolpath-redesign:docs/assets/images/example_triangulation.png	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	docs/assets/images/example_triangulation.png	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Generated visual or publication artifact; no executable first-party text
excluded:jf/toolpath-redesign:docs/assets/images/windows_frame.png	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	docs/assets/images/windows_frame.png	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Generated visual or publication artifact; no executable first-party text
excluded:jf/toolpath-redesign:docs/assets/logos/compas_icon_white.png	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	docs/assets/logos/compas_icon_white.png	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Generated visual or publication artifact; no executable first-party text
excluded:jf/toolpath-redesign:docs/changelog.md	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	docs/changelog.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include
excluded:jf/toolpath-redesign:docs/critique_toolpath_cgal_primitives.md	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	docs/critique_toolpath_cgal_primitives.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include
excluded:jf/toolpath-redesign:docs/dev/arrangement-redesign/.gitignore	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	docs/dev/arrangement-redesign/.gitignore	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Repository housekeeping or non-executable metadata outside the textual-code universe
excluded:jf/toolpath-redesign:docs/dev/exact-cgal-idioms.md	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	docs/dev/exact-cgal-idioms.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Policy-declared verbatim generic reference; no local-modification basis for first-party review
excluded:jf/toolpath-redesign:docs/devguide/compiler.rst	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	docs/devguide/compiler.rst	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include
excluded:jf/toolpath-redesign:docs/devguide/overview.rst	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	docs/devguide/overview.rst	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include
excluded:jf/toolpath-redesign:docs/engagement_certificate.md	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	docs/engagement_certificate.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include; removed by fix-round executable-document audit
excluded:jf/toolpath-redesign:docs/engagement_zone_query.md	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	docs/engagement_zone_query.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include; removed by fix-round executable-document audit
excluded:jf/toolpath-redesign:docs/index.md	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	docs/index.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include
excluded:jf/toolpath-redesign:docs/license.md	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	docs/license.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include
excluded:jf/toolpath-redesign:docs/plans/2026-07-23-adaptive-clearing-design.md	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	docs/plans/2026-07-23-adaptive-clearing-design.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include
excluded:jf/toolpath-redesign:docs/plans/2026-07-24-engagement-zone-query.md	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	docs/plans/2026-07-24-engagement-zone-query.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include
excluded:jf/toolpath-redesign:docs/public/favicon.ico	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	docs/public/favicon.ico	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Generated visual or publication artifact; no executable first-party text
excluded:jf/toolpath-redesign:docs/superpowers/specs/2026-07-24-exact-certified-adaptive-trochoidal-design.md	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	docs/superpowers/specs/2026-07-24-exact-certified-adaptive-trochoidal-design.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include; removed by fix-round executable-document audit
excluded:jf/toolpath-redesign:docs/superpowers/specs/2026-08-19-eth-audit-findings.md	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	docs/superpowers/specs/2026-08-19-eth-audit-findings.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include; removed by fix-round executable-document audit
excluded:jf/toolpath-redesign:docs/superpowers/state/engagement-zone-divergence.md	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	docs/superpowers/state/engagement-zone-divergence.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include
excluded:jf/toolpath-redesign:docs/superpowers/state/sp1-gate-c-analysis.md	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	docs/superpowers/state/sp1-gate-c-analysis.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include
excluded:jf/toolpath-redesign:figures/fig6_intent_vs_delivery.pdf	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	figures/fig6_intent_vs_delivery.pdf	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Generated visual or publication artifact; no executable first-party text
excluded:jf/toolpath-redesign:figures/fig6_intent_vs_delivery.svg	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	figures/fig6_intent_vs_delivery.svg	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Generated visual or publication artifact; no executable first-party text
excluded:jf/toolpath-redesign:figures/fig6_reproduction.pdf	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	figures/fig6_reproduction.pdf	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Generated visual or publication artifact; no executable first-party text
excluded:jf/toolpath-redesign:figures/fig6_reproduction.svg	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	figures/fig6_reproduction.svg	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Generated visual or publication artifact; no executable first-party text
excluded:jf/toolpath-redesign:pixi.lock	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	pixi.lock	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Dependency lock artifact excluded by the review-universe contract
excluded:jf/toolpath-redesign:review.md	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	review.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include; removed by fix-round executable-document audit
excluded:codex/held-reference-corpus:.editorconfig	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	.editorconfig	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Repository housekeeping or non-executable metadata outside the textual-code universe
excluded:codex/held-reference-corpus:.github/ISSUE_TEMPLATE/bug_report.md	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	.github/ISSUE_TEMPLATE/bug_report.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include
excluded:codex/held-reference-corpus:.github/ISSUE_TEMPLATE/feature_request.md	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	.github/ISSUE_TEMPLATE/feature_request.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include
excluded:codex/held-reference-corpus:.gitignore	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	.gitignore	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Repository housekeeping or non-executable metadata outside the textual-code universe
excluded:codex/held-reference-corpus:.superpowers/sdd/2026-08-23-auditor-convergence/progress.md	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	.superpowers/sdd/2026-08-23-auditor-convergence/progress.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include
excluded:codex/held-reference-corpus:CHANGELOG.md	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	CHANGELOG.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include
excluded:codex/held-reference-corpus:LICENSE	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	LICENSE	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include
excluded:codex/held-reference-corpus:README.md	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	README.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include
excluded:codex/held-reference-corpus:_codeql_detected_source_root	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	_codeql_detected_source_root	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Repository housekeeping or non-executable metadata outside the textual-code universe
excluded:codex/held-reference-corpus:benchmarks/measurement_claim_history/2026-08-29-53135e04390e/manifest.json	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	benchmarks/measurement_claim_history/2026-08-29-53135e04390e/manifest.json	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Generated benchmark history patch artifact; executable producer and source variants remain in scope
excluded:codex/held-reference-corpus:benchmarks/measurement_claim_history/2026-08-29-53135e04390e/source-correction.patch	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	benchmarks/measurement_claim_history/2026-08-29-53135e04390e/source-correction.patch	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Generated benchmark history patch artifact; executable producer and source variants remain in scope
excluded:codex/held-reference-corpus:benchmarks/measurement_claim_rejections/2026-08-29-53135e04390e-generator-8a73a14731d2/REJECTION.md	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	benchmarks/measurement_claim_rejections/2026-08-29-53135e04390e-generator-8a73a14731d2/REJECTION.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include
excluded:codex/held-reference-corpus:benchmarks/measurement_claim_rejections/2026-08-29-53135e04390e-generator-8a73a14731d2/generator-claims.json	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	benchmarks/measurement_claim_rejections/2026-08-29-53135e04390e-generator-8a73a14731d2/generator-claims.json	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Data/schema/result path has no directly evidenced executable consumer, or is generated output
excluded:codex/held-reference-corpus:benchmarks/measurement_claim_rejections/2026-08-29-53135e04390e-generator-8a73a14731d2/stamp.json	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	benchmarks/measurement_claim_rejections/2026-08-29-53135e04390e-generator-8a73a14731d2/stamp.json	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Data/schema/result path has no directly evidenced executable consumer, or is generated output
excluded:codex/held-reference-corpus:benchmarks/measurement_claim_results/2026-08-29-3f62304932dd-generator-033fc8b07e19/generator-claims.json	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	benchmarks/measurement_claim_results/2026-08-29-3f62304932dd-generator-033fc8b07e19/generator-claims.json	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Data/schema/result path has no directly evidenced executable consumer, or is generated output
excluded:codex/held-reference-corpus:benchmarks/measurement_claim_results/2026-08-29-3f62304932dd-generator-033fc8b07e19/stamp.json	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	benchmarks/measurement_claim_results/2026-08-29-3f62304932dd-generator-033fc8b07e19/stamp.json	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Data/schema/result path has no directly evidenced executable consumer, or is generated output
excluded:codex/held-reference-corpus:benchmarks/measurement_claim_results/2026-08-29-f65154fb2075-benchmark-9e0c635f36bd/benchmark-claims.json	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	benchmarks/measurement_claim_results/2026-08-29-f65154fb2075-benchmark-9e0c635f36bd/benchmark-claims.json	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Data/schema/result path has no directly evidenced executable consumer, or is generated output
excluded:codex/held-reference-corpus:benchmarks/measurement_claim_results/2026-08-29-f65154fb2075-benchmark-9e0c635f36bd/figure6.json	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	benchmarks/measurement_claim_results/2026-08-29-f65154fb2075-benchmark-9e0c635f36bd/figure6.json	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Data/schema/result path has no directly evidenced executable consumer, or is generated output
excluded:codex/held-reference-corpus:benchmarks/measurement_claim_results/2026-08-29-f65154fb2075-benchmark-9e0c635f36bd/figure6.md	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	benchmarks/measurement_claim_results/2026-08-29-f65154fb2075-benchmark-9e0c635f36bd/figure6.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include
excluded:codex/held-reference-corpus:benchmarks/measurement_claim_results/2026-08-29-f65154fb2075-benchmark-9e0c635f36bd/stamp.json	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	benchmarks/measurement_claim_results/2026-08-29-f65154fb2075-benchmark-9e0c635f36bd/stamp.json	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Data/schema/result path has no directly evidenced executable consumer, or is generated output
excluded:codex/held-reference-corpus:benchmarks/results/2026-08-28-9c41a7cab375/benchmark_report.json	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	benchmarks/results/2026-08-28-9c41a7cab375/benchmark_report.json	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Data/schema/result path has no directly evidenced executable consumer, or is generated output
excluded:codex/held-reference-corpus:benchmarks/results/2026-08-28-9c41a7cab375/benchmark_report.md	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	benchmarks/results/2026-08-28-9c41a7cab375/benchmark_report.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include
excluded:codex/held-reference-corpus:benchmarks/results/2026-08-28-9c41a7cab375/stamp.json	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	benchmarks/results/2026-08-28-9c41a7cab375/stamp.json	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Data/schema/result path has no directly evidenced executable consumer, or is generated output
excluded:codex/held-reference-corpus:compas_cgal.png	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	compas_cgal.png	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Generated visual or publication artifact; no executable first-party text
excluded:codex/held-reference-corpus:data/3DBenchy.stl	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	data/3DBenchy.stl	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Data/schema/result path has no directly evidenced executable consumer, or is generated output
excluded:codex/held-reference-corpus:data/Bunny.ply	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	data/Bunny.ply	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Data/schema/result path has no directly evidenced executable consumer, or is generated output
excluded:codex/held-reference-corpus:data/armadillo.json	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	data/armadillo.json	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Data/schema/result path has no directly evidenced executable consumer, or is generated output
excluded:codex/held-reference-corpus:data/polygonal_sphere.ply	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	data/polygonal_sphere.ply	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Data/schema/result path has no directly evidenced executable consumer, or is generated output
excluded:codex/held-reference-corpus:data/two_intersecting_boxes.ply	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	data/two_intersecting_boxes.ply	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Data/schema/result path has no directly evidenced executable consumer, or is generated output
excluded:codex/held-reference-corpus:docs/acknowledgements.md	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	docs/acknowledgements.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include
excluded:codex/held-reference-corpus:docs/api/compas_cgal.adaptive.motion_certificate.md	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	docs/api/compas_cgal.adaptive.motion_certificate.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include
excluded:codex/held-reference-corpus:docs/api/compas_cgal.booleans.md	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	docs/api/compas_cgal.booleans.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include
excluded:codex/held-reference-corpus:docs/api/compas_cgal.geodesics.md	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	docs/api/compas_cgal.geodesics.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include
excluded:codex/held-reference-corpus:docs/api/compas_cgal.intersections.md	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	docs/api/compas_cgal.intersections.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include
excluded:codex/held-reference-corpus:docs/api/compas_cgal.isolines.md	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	docs/api/compas_cgal.isolines.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include
excluded:codex/held-reference-corpus:docs/api/compas_cgal.measure.md	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	docs/api/compas_cgal.measure.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include
excluded:codex/held-reference-corpus:docs/api/compas_cgal.meshing.md	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	docs/api/compas_cgal.meshing.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include
excluded:codex/held-reference-corpus:docs/api/compas_cgal.polylines.md	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	docs/api/compas_cgal.polylines.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include
